Latitude,Longitude,landslide
27.527784130567813,93.59445261426093,0
27.86232584172677,92.90674019827964,0
25.84374784877804,91.73131674939114,0
27.47286176257967,93.25504759384752,0
25.824361339859742,93.94079429261707,0
25.11945094313092,93.7761507000484,0
22.350552691341424,92.87215147464003,0
28.99815538069871,94.5562060312923,0
26.382699350302744,94.71150526012549,0
28.767260569083966,95.49975756486597,0
24.671517991964873,92.93652312152182,0
27.721895874977,96.58802544857566,0
27.72468120274401,92.2074261377166,0
26.625371138987056,90.39173803690572,0
26.371763091630594,92.4843072797716,0
26.4563526179522,90.31279416635773,0
26.059281998843556,93.83849280679232,0
28.365880005123604,94.28248494355581,0
26.998130611604907,93.75693108256043,0
27.144307243285517,93.60538717794168,0
25.366870020816858,93.45495325010502,0
25.156039325060245,93.18708295615055,0
25.906589787196687,92.94431525723178,0
27.176788152740503,93.76599309642019,0
25.580042527417035,94.48607930200954,0
24.10138467770566,93.7358254735468,0
24.321903219192098,92.95131880900009,0
25.85129744511071,93.9521600541909,0
26.157674929823386,94.00523488957917,0
24.256307337088767,92.77551372870617,0
27.39178185585324,93.80302743679881,0
27.940102497850884,94.08183683609091,0
25.56373042260912,93.9083806237831,0
25.973064191519054,89.97013797312891,0
27.098998887042967,95.52842084803564,0
26.237194697039403,91.67449122492249,0
27.596061830084587,94.64224014958326,0
25.054783717909935,92.68493773595878,0
23.72851314238519,92.26052127236824,0
27.84745555791997,95.3240066995476,0
28.891244668846493,94.8976986604924,0
28.127378197224623,96.83028734530797,0
27.39309128435496,92.33066884655129,0
27.311109750457426,92.92268146094574,0
27.11073200600415,93.59898159964776,0
22.28728316113948,92.90606919617954,0
26.286701573006845,90.94666986077154,0
24.341931405902486,92.15908282512191,0
26.628265864205325,92.84480542023407,0
23.49472181953652,91.30553764092818,0
26.555399429045863,91.19668650742298,0
25.482752075204758,94.3623838261743,0
26.426393922430222,93.58458602139582,0
28.233010980056225,94.58677054603001,0
26.578371917709465,90.94946889645036,0
28.092032478250168,94.71398976041613,0
26.98894727441884,93.02740397492748,0
28.057481326712978,96.65793032237687,0
25.4642407982395,92.29509495680443,0
27.091357640625915,94.68877016083256,0
25.44257114222903,90.19040896217587,0
24.89077424685609,94.58911241857354,0
26.946127516449458,95.42730276850833,0
24.584950722079768,92.34827862096745,0
26.827750964060275,95.46163572453197,0
25.949433519936335,91.78024916315218,0
25.051565171654154,93.84891612293254,0
28.06549406412702,93.5677964273056,0
27.865388195863463,93.13120425497186,0
26.261327646708267,92.58694532809864,0
26.39660466756112,92.36394697297668,0
28.06663058977601,95.26340131428677,0
24.7916888596299,92.65899895433681,0
28.088958979416688,96.35309433227698,0
28.737860924122575,93.99234935096244,0
23.06302861462099,93.00644916270718,0
24.87501305325894,93.44522484465871,0
24.32272473791798,93.37326366195819,0
24.718776963284334,93.17217420892663,0
28.42171134664431,96.15021286890584,0
26.0425532482965,94.24009808207101,0
25.602908897440656,92.11790370374361,0
26.773500358227338,91.92162377048146,0
26.488920294627103,92.01420689046851,0
23.293177989806594,92.80113289518388,0
26.094717139689468,92.24303098621901,0
26.490002103430555,93.44529145576098,0
25.71600423612694,91.87445513765262,0
26.050436428980323,91.46207433644973,0
25.564011782967114,94.5034043672019,0
27.799162936475593,92.41997771287306,0
25.79829481100262,92.42339557708635,0
28.885432772782334,95.05735939249963,0
27.411161604875204,93.31150086392853,0
26.638591731845636,90.70858014676354,0
22.5610034143262,92.76523407344735,0
25.252831297261736,94.00590348314881,0
24.53704755710473,94.04995845301036,0
23.201384640193798,91.76077433192864,0
27.602742159979336,93.01834094916386,0
28.849139085053586,96.08136367226975,0
27.57762864734408,94.91530012401401,0
26.370724244822057,89.84476501688762,0
23.29407564466786,93.16021126131228,0
28.683265171513728,94.55187700672474,0
23.846620920980335,92.40199229332066,0
25.255765079651592,92.63480797718128,0
23.28297882661708,92.6379619333293,0
28.808252381459738,94.73750645609516,0
26.23992598963291,90.36809921100522,0
28.960911663584902,94.26001101734106,0
25.632847838937842,92.11153532546444,0
28.292275621674044,95.35358685939642,0
27.850749812236735,93.0898591560228,0
24.641225742216683,94.42198133444994,0
24.955029545525843,93.95606051688159,0
27.708708722620734,94.10195728780796,0
26.68600534214881,91.38960649567922,0
26.402492135547682,92.61140782086287,0
22.41411623797557,93.09383868754536,0
24.255993735433233,93.03168232764214,0
28.014227587031897,94.28549194402197,0
25.389692612714732,94.38665493927533,0
26.86071529813854,92.4420767364339,0
22.740278315910256,92.68577496795768,0
28.04747195970503,97.24549881447695,0
27.90884955601926,95.19651182076036,0
26.403544442306785,91.1662742180028,0
25.064452675919608,94.55791358106892,0
26.10493506111092,92.13601004468785,0
28.016546299960726,95.27486366875635,0
26.755308765113508,92.92965657454037,0
23.29470642554998,92.71157134429136,0
22.82439254609984,92.99651467302354,0
27.66822046418079,93.08604356582187,0
25.211338212110924,91.15490804240792,0
27.999551831629237,95.14180199267572,0
27.369252582326673,93.58412011539838,0
23.600727081289897,92.43992047893032,0
26.741562770872974,93.76105166145356,0
27.434085825293945,94.93283591872294,0
22.19306469852463,93.00518859963178,0
23.750106825071544,93.26243657281417,0
24.166130998875648,94.10052489642577,0
28.396682221197445,95.0372555644362,0
27.74879861736853,96.23029982146465,0
24.72778974233706,92.37698883799834,0
27.919213358097927,95.41708567929308,0
29.054447455861364,94.35445944307571,0
24.691442605522283,93.83254613495752,0
22.794664127390465,92.51045464253073,0
25.599338367554196,92.96345841695155,0
27.044925176043897,93.02148667825098,0
24.13959408283853,93.84963459647302,0
27.96004226540158,96.8993011639952,0
28.02696270869628,96.85709805766975,0
25.85868667620103,93.90909233414607,0
26.791781779014727,91.88248240631998,0
24.51986409700902,94.08558770511777,0
24.395791492731675,93.59023603748162,0
27.184570568884276,95.92674548094024,0
25.290997398090628,90.87089626062419,0
27.733105062466343,88.4571822081778,0
24.59759480919326,92.29831338545686,0
29.264298811530438,95.90252787654609,0
27.15443448781008,94.27646317569646,0
23.328543780823175,93.30004131824022,0
24.984738313013167,92.70714633194171,0
25.506647544966736,90.73689013215093,0
25.267284997557255,94.4907109772852,0
27.446298617385434,96.47448284158608,0
26.766499406638236,93.49692805272191,0
25.992080794182286,92.19990427665411,0
25.791705211973078,89.84029369542793,0
24.33145550527887,93.70041566812114,0
27.41779676782678,92.18826904521862,0
23.50380115846819,92.47397740676152,0
25.05963375966265,93.23730779347039,0
27.285292999517303,95.11205612449056,0
24.813201812133947,93.2190057130349,0
26.149137176906827,92.36905522419451,0
25.07952291441526,92.6363564045689,0
27.55109727726073,93.47468946902872,0
26.66627986276815,92.48739745738901,0
25.797261948007495,93.42014676417563,0
27.604252259037118,93.12354709448739,0
28.505966103284937,95.78493015491512,0
27.098625745872585,94.48318735556535,0
25.839744770925698,91.51889278335308,0
25.58934486213359,91.2114848222543,0
25.89605420323699,93.01434404060134,0
26.0876638441378,95.12204885710132,0
28.08899746206233,96.37626523655298,0
27.84057492000799,88.74311235834189,0
27.77030239550984,95.13170594245653,0
27.9084996893908,92.83933929466559,0
26.96423338301799,95.10553707400273,0
27.8280901243174,96.66177541214158,0
23.33069048202064,91.31696426292635,0
25.707767960734927,94.86115898370562,0
23.759973513398847,93.37287776370059,0
23.5506995732353,92.75206544770863,0
26.37566334782798,92.14545398603065,0
27.243779402806986,93.24970031431927,0
26.458515594952505,90.94539150384658,0
26.10875943548479,90.74405468013778,0
25.519939225338057,94.39655638311615,0
25.23682626530753,94.20306657163951,0
24.955100961546496,93.56391431815513,0
27.3097281214059,93.48270675434256,0
26.785453596104723,91.77478795959027,0
25.521064246349916,93.68243817928715,0
24.983844746688174,92.56722819614686,0
25.68247614525037,93.91938434762892,0
24.819700058233266,94.39724500829256,0
27.59658516550092,95.22794934570346,0
26.92289213976243,92.62097578011459,0
24.772313783189556,92.33337458650584,0
27.253775980232554,92.63253137600346,0
27.020212263902472,94.21745245887124,0
27.098102301288506,93.39144266231901,0
25.753304470277108,91.6915865327074,0
26.583070633153174,91.32852790013891,0
27.524693085074432,88.26523174560195,0
26.817451097679932,93.58247506384582,0
24.468499654798865,92.73865323772156,0
26.56717739979419,91.4278966143041,0
25.221268572230148,92.68397208494402,0
28.316997780797024,95.41198837452897,0
28.26466558731095,93.04948672708743,0
25.51686542075613,89.9840196387394,0
27.928041218494627,94.13715517373252,0
25.198083901469474,93.08815636269807,0
23.445800452767944,91.7942040823946,0
26.643460019550332,92.27295137513892,0
28.432713976355714,93.43499593475495,0
27.52582857068112,92.40518599535523,0
25.20420999270098,93.33415775273417,0
26.656965980611037,92.9219737181002,0
24.199886551108747,92.10524746297114,0
26.80209695684973,90.42309503243722,0
26.464858138409216,91.82771684448701,0
25.433262622883248,93.27501490683456,0
25.222335585950855,94.09377392601618,0
27.987393790774536,94.20421766142178,0
29.038190834591685,94.8205520795629,0
27.46767133618056,96.78245365541423,0
26.337624771528525,91.67810474427623,0
25.247490945724593,90.40297116583484,0
26.376418747722983,92.62199310534047,0
24.321913664696744,91.9961310251152,0
28.27288747456697,94.23761515683758,0
29.020776895327064,94.50514525673519,0
26.099818748870735,90.9196489856879,0
28.46464736930865,96.07470307119694,0
28.558828930602143,95.22013554362202,0
28.46082159794681,95.75086057359685,0
27.339020539144975,96.25438577793467,0
28.113099988392648,95.76217022275543,0
27.196752054639305,92.77217547389061,0
24.588077931694727,93.6725724048879,0
28.061824006330117,94.94793940067149,0
26.66853933417297,90.96151240949072,0
28.19121944592944,95.18649856464053,0
28.314185617347825,94.45880928292488,0
28.162223838084618,95.52835818832236,0
28.88729796232728,94.0955096234507,0
25.35460307002545,94.3446553980329,0
28.384758296476292,93.65345964972323,0
24.72189905571172,94.444837336924,0
27.15567091148327,94.46914114061143,0
27.308540094387503,94.67219949996009,0
26.442278881822606,95.0462344294705,0
26.603527560029526,90.85609057698302,0
26.308730473231332,90.45924026251662,0
24.328140904525455,92.99862772556662,0
28.500219505921333,95.85996563467211,0
27.568089227755607,96.71948504699702,0
26.887717885809906,95.51605772862058,0
25.591606319965955,92.64671623628334,0
28.305740955348803,96.1614903514587,0
23.206612172319375,92.79476731634774,0
26.347793636917153,93.49801803989233,0
26.235735950166262,91.92692120957673,0
26.90367164741277,92.28072477208651,0
26.223473421850144,89.99932091646275,0
27.603725895654033,94.16091489443176,0
22.847678919470237,92.62656663105787,0
25.525680663288753,93.30539806906128,0
28.043508288894756,93.78304603398246,0
25.20708065736191,92.01714858086233,0
25.42848498622935,90.12024333590175,0
25.667789122675874,93.93055737248113,0
25.88871613599898,90.74512351620851,0
26.218354107708816,90.39427012765645,0
23.311321128168498,91.70636904674329,0
25.36431362526739,94.31316193974176,0
26.634779021806494,90.50420056770022,0
29.215482292882303,96.20346862072839,0
27.562113292352475,93.69078060152256,0
25.530799690069674,94.51570934327391,0
26.469788890844132,92.58781193959001,0
24.654851070878344,94.34647064367452,0
26.821518074307676,94.12026252472077,0
25.219743383253533,93.89765144618714,0
24.204719649890347,92.36880818965645,0
27.22772807526932,97.0732256683334,0
26.34439845584064,89.90504817807442,0
26.68444614630696,94.71581468581937,0
29.311567899684725,95.98980796021706,0
27.487222939335012,93.61357095025795,0
26.111684260218695,90.74579572478473,0
25.60889332014734,92.58196919219431,0
26.388146604419124,93.76074334981253,0
27.047631682280134,95.68967676534848,0
25.611941181173226,94.72707196283062,0
25.916042895915425,91.97942844104236,0
25.502337441516573,92.66363955755487,0
27.189468878751548,88.20795504039393,0
24.492473706210156,93.67242378984533,0
28.280369491591195,94.18811852450004,0
27.293858831030917,97.03502656002055,0
28.209728395105074,94.33992928615852,0
27.468455724892245,95.49492983623355,0
27.95892234839126,95.9514069795735,0
26.619967916819945,90.66760847542037,0
27.578858305971288,94.28304812421948,0
27.13393627334876,92.85727787305397,0
26.978528593668802,94.65294485470224,0
29.069960339869407,95.75473780305853,0
24.138530179814307,92.16286454231428,0
25.747370803416928,94.89874049728517,0
27.610865007599358,91.97677431031174,0
27.653651404097516,94.21836979155985,0
27.308792723773813,94.22011321063145,0
25.851843547698014,90.79232738011338,0
24.9654756527042,94.4129090804859,0
26.10646055001149,90.8731588262827,0
27.529512435139328,96.5596177226824,0
27.210395594811573,92.20677577612298,0
23.483855852205107,93.13024926199063,0
27.87302555022275,94.14185801686888,0
27.39706534059298,94.96924761564343,0
26.09272895274187,92.91319624217769,0
26.39916698831483,90.2810824646943,0
27.766279640520448,94.84193635927622,0
26.658704922441956,91.34459883042467,0
27.485570117628303,92.27218575046204,0
28.67075160029629,93.91349323886301,0
25.953520769560182,93.61083881601202,0
27.846291146355288,94.73237517680582,0
27.000714306757057,94.72764210626897,0
25.85100278520663,90.34024523946029,0
24.407385524926934,93.48694096205823,0
25.524276215308753,92.20654110428912,0
24.719313731629395,92.95944442536505,0
26.367075434802455,92.89072081892014,0
25.69416782050987,91.99275508943799,0
23.540367649924985,92.46215558877586,0
27.55810188388819,96.88712031121952,0
26.46762725150702,91.85360517246608,0
24.22234692994305,92.5803201490536,0
28.67010460168603,96.36997459276124,0
25.082671619915615,93.39942238733961,0
27.820402670938247,92.47975327043548,0
27.358945210528216,93.70635575859211,0
27.67441422808097,92.75741049437191,0
25.409002585571464,92.2419369895748,0
23.692238545857844,91.72930440038151,0
28.63842231139177,94.93033476776728,0
27.26242642711389,93.38941741239893,0
27.931857095247913,94.66228834744474,0
26.149677285458452,89.82127353091984,0
26.59634918261963,93.43511144793041,0
23.365415384161953,92.48547014842065,0
28.012852741534918,93.71712041714356,0
25.228992317464357,91.9129842739734,0
26.564524932828746,91.07026622994444,0
27.6005286844237,93.52134722156786,0
25.003659441435413,92.56383131837808,0
23.793791735099205,93.22690708638348,0
25.985483099130146,91.99585972630496,0
26.697970657267632,93.51316959612433,0
27.50306220742516,93.30562839170972,0
26.128049770108127,90.63941704390282,0
25.190948945755576,93.75087293813164,0
25.347154047197044,90.32421688717285,0
25.40044696033998,93.64810962311776,0
28.677745270783248,94.62375390756912,0
27.67828261994771,93.07108380679942,0
27.865226120576892,94.11422220992955,0
28.202225959356845,94.32588285709267,0
28.056956241036104,95.79099198343454,0
27.71967964999279,94.56481685373426,0
26.556752777102737,90.86240000023156,0
25.656398042805595,91.42474624392288,0
26.223050432598303,92.65633083775306,0
26.092723955656233,94.21519474970226,0
26.197498593877583,94.42713156739282,0
23.89394941214217,93.36975615991226,0
23.655684397780615,92.92959166746164,0
27.155386864502916,93.02229561410161,0
23.843500178099642,93.27775015045225,0
25.451528202115465,91.41038846757125,0
27.652366954384508,96.32057697999177,0
25.101387911261178,92.23189820858885,0
26.399371458418813,93.89988837197875,0
29.04109158416341,95.30482095706493,0
26.646356602831123,93.45465409506879,0
25.265876667674956,90.84634897233659,0
27.03932714656552,93.269685188033,0
28.562373030854364,93.83345896352506,0
27.83229201497383,92.28092451685396,0
26.736780220320316,90.42158593892606,0
25.286241099045096,90.29812280756907,0
27.938380571528228,88.58100840742145,0
24.285615546372114,92.10956554322254,0
26.353532221674186,94.38874703728979,0
22.371406826172507,92.77944541288291,0
28.225489030808482,96.08462126252165,0
26.96629334023985,94.54367920314863,0
24.432209516499483,93.44973084191822,0
28.603344540075074,94.76981005183968,0
24.497474629644323,93.2250035254184,0
28.03216983654967,94.22525608910854,0
27.927741466942557,96.21763216342173,0
26.79478862774856,92.79872262361035,0
25.692365142886462,92.37672083024435,0
27.1668552819592,94.73985240670942,0
25.663798672488454,90.53485636770284,0
24.755536971818486,93.18784337600245,0
25.285345529615146,91.31735236566969,0
26.334885372313053,92.38598819533085,0
26.61457516265751,92.01794992746062,0
25.458785142418936,91.8567347638573,0
26.784123174246744,95.39999034823909,0
28.077904849122408,94.43799603602271,0
27.602407284143652,94.96707405736517,0
24.993740447568328,93.46423616845989,0
26.87183091866335,92.44945012330129,0
23.06351562639403,91.74912219905168,0
25.5106180493231,92.86139444135156,0
27.855212247724012,95.13440638666403,0
27.377585800202947,92.34977757020282,0
25.326486808759142,93.26205914954431,0
24.759998420538672,93.44124873415433,0
25.094503562421828,94.4588979068223,0
25.98599769484457,91.07768154653834,0
26.680152064449707,93.68090921523519,0
24.879931131000262,93.03685764321148,0
26.226156980627714,92.25703364390915,0
22.372426846246324,92.88683539590845,0
22.773488250771397,93.05530562008443,0
29.128009711508454,96.1503995363555,0
25.721620190708684,94.45018476678912,0
26.275961484560135,94.94328792326922,0
25.374161090165714,94.59571083126899,0
28.713090268505386,94.90524622228976,0
23.320624537663207,93.35764803431279,0
24.000454526552605,93.91667862474492,0
27.193454239629364,94.80339549673693,0
23.575079620280306,92.65140736044333,0
24.39358431126748,92.25139949611989,0
23.842337771066994,92.76963787254113,0
27.166674963960595,95.06028166011895,0
27.574506269187307,92.56935627172106,0
24.153745051675532,93.03839230277643,0
27.68674027639437,94.38012455790248,0
23.095239842744725,91.378569024944,0
27.183658300240428,95.87591931864597,0
28.04740269276055,94.03821804567042,0
27.33167837861036,96.44473400379684,0
27.75312366185092,95.22364512012769,0
28.58004303537862,95.50387446155597,0
26.17000697496903,89.79420752726669,0
23.498800378405203,93.10465500468662,0
23.54892797670054,91.36436797344768,0
28.074293255548955,94.12219122821053,0
22.706279196652503,93.05275347816247,0
29.39468665634835,96.00718741793241,0
27.180444755026176,94.38498821395268,0
24.438991208953176,93.98502286943943,0
24.462010483231815,93.73289922923648,0
26.342973387801337,91.60685553780324,0
26.76107549964118,90.197283234448,0
27.493506850698104,95.13087596165926,0
24.033193476950956,94.06256433245666,0
27.66344635233599,92.9088437413073,0
23.76318302374075,93.08217924670306,0
28.763268787722986,94.2637729488787,0
27.354946878934594,93.72847980632564,0
28.195731206247203,96.77189913426074,0
24.087579048667028,92.22634902746996,0
26.723534896984365,90.56799633032036,0
27.819947929738607,88.76455192386113,0
25.742824685142306,94.92107815299043,0
27.66217132894563,95.71707529926198,0
27.91228837817528,88.19859353763509,0
27.65113727934981,96.67525980890476,0
25.429435953059727,92.27647188160812,0
24.76336037611689,93.70932300486905,0
25.708260105209856,94.83099535109874,0
24.748293604757027,92.61440249256344,0
26.764513086911705,93.5427797763144,0
26.196757624826297,89.83820828946615,0
25.223577619230486,90.41192514459924,0
28.81184052668254,94.80185290879963,0
25.775305066985894,92.605666843306,0
27.12154722026549,94.55941415472145,0
26.688531460054698,94.37112313884373,0
27.189145129679467,94.07884103893835,0
23.906790249740798,92.29402893051603,0
27.742305096421763,94.07004075982373,0
26.727873406264774,95.31367290858533,0
27.57491300396857,96.75501742022166,0
27.18045484969653,92.94728375434086,0
26.8659056533411,94.90334997375712,0
23.224217186152522,91.53428328376363,0
25.01657343686238,93.90496721213852,0
24.5150432948732,93.51774985448786,0
25.536649162435282,94.33708373037366,0
22.66886234792831,92.9225843635521,0
29.02185137151247,94.2644522903648,0
27.19544316490735,94.82981851028144,0
26.593697359519233,94.20614846168422,0
25.516346587922722,91.89597089220308,0
29.146451023166897,95.65141479820888,0
24.389912145943278,92.18907558411045,0
26.50648202774465,91.77412674384139,0
28.390495089586857,96.52175149964987,0
25.85392119228686,93.38845697206517,0
27.608948532876802,94.21431750268823,0
28.93136220696291,96.49774024015952,0
23.878928166537115,92.48985668146221,0
22.961729900496092,93.0373532597679,0
28.952529545416187,95.21634229585078,0
26.460697445854652,94.06617854784803,0
26.772441486183,93.29452040558347,0
28.3832778302728,95.61219983606236,0
27.51358548295985,96.82264286501574,0
24.68717529153547,94.3981644588509,0
27.93491653648171,92.89830125210955,0
26.46775839014486,90.10060885485201,0
29.03614203142645,95.88264552946184,0
25.701734062052935,92.2969784466616,0
26.94740756589179,95.54493215525025,0
27.230502906230033,93.64215570776258,0
27.25726095786903,92.50847377895886,0
27.45395684073411,95.6307298963665,0
27.211241128874246,88.50651028664673,0
25.608954569565004,91.69556337598577,0
26.063807326890345,91.1841955910639,0
27.642526607164484,91.68856214518654,0
25.912548056131612,90.67308574303964,0
28.335629117393367,94.68286314011337,0
27.473981730594637,88.09820930749845,0
27.403528811841998,93.42408004631761,0
26.83261565076799,93.59056632734325,0
23.752695199910498,92.6057049215011,0
27.146423767777314,95.4888434206913,0
26.89599167163596,95.323446612273,0
28.449165480637777,94.12563126959797,0
24.011290051897493,94.15274747281296,0
22.56195787815687,92.61127518381257,0
26.97330801957967,92.80426875816332,0
26.249604349338245,90.58551914185526,0
27.54954484229073,95.4796168364615,0
23.302955775805582,92.56401902211432,0
26.79121445921738,92.08896285947097,0
26.124897034149896,93.05496504373873,0
25.84524146561676,93.50905566698462,0
27.311649612779593,95.43941993136738,0
23.294232966506428,93.22704168792333,0
23.153293074711826,93.30012561421117,0
24.676155844207468,93.13026674014586,0
27.831333865093594,94.20879445908638,0
25.28846857186423,93.43714089273243,0
27.171309269980732,92.92570266891161,0
25.990554484924765,89.98496295409964,0
23.565936383714444,91.38776437308552,0
23.85297018650652,92.01081511153484,0
27.16689815826437,93.05014754870953,0
23.38973571275275,91.51069611982729,0
26.886954573087834,95.7255771487221,0
26.49279748870638,91.95763728983582,0
26.757956268530712,91.42305702319176,0
25.62486395127554,92.9848683268605,0
26.090895495662632,93.7228747039389,0
29.27403551134476,94.6632619288232,0
25.719770506912493,90.60524304354024,0
28.573282154219545,95.66461505944388,0
26.11059488207431,92.64541880394644,0
25.130901169419438,92.79424651058719,0
27.439953110918378,92.5213826031921,0
28.623651729352027,94.5728244055049,0
24.991580269793342,93.8057842762632,0
28.795286618051474,95.02438213046892,0
27.314742375107496,94.61709869081767,0
28.13659649788589,96.28795198288218,0
25.914557351499894,93.73910627575552,0
25.879975787172416,90.12812442345682,0
27.494353050389922,93.35977893584945,0
25.42496365271118,93.81952865669686,0
25.61468787705968,91.35654426290294,0
26.572463408400885,91.10092237153235,0
22.87206786107002,92.5942951218696,0
23.641611384239148,91.72894432996927,0
24.19243046734413,92.03899891852659,0
27.538742847470232,96.48222269206275,0
23.940422942241423,91.9708812389514,0
27.69278856707982,96.3014383236954,0
27.48988141114631,92.09528036183747,0
24.11853866933098,92.58035496249406,0
23.087708272556377,92.81828813480843,0
28.03566711203085,94.60349837135709,0
26.71505635726161,90.16869351857667,0
25.14835640910538,93.8074834343272,0
26.706271992263378,90.18790310943947,0
24.47008302277939,92.51705168235426,0
25.77722665172509,94.06511266686043,0
23.53536301201413,92.4499593540555,0
25.920206639605592,91.50552606394787,0
28.80499824554019,94.16364914149052,0
26.053542841373194,91.23578406046038,0
26.08301925705858,90.38623432736075,0
28.54082767418761,96.0351376660661,0
27.338567905773367,96.57483086106348,0
27.918548270408223,94.53448319648244,0
27.514593789012096,91.74901449708761,0
27.589947652674255,91.62357928451183,0
27.80552263132514,91.78055453638451,0
27.266531020612824,92.94832922235618,0
27.270299115453522,93.20287433770119,0
27.89018265824808,94.05138758836009,0
24.555005723321024,93.70118382318958,0
27.249279351938515,93.17583981506633,0
26.541996918568614,91.06410365386648,0
27.552634183497386,91.60318536024157,0
26.713764531184307,93.19090635035359,0
23.962954624695058,93.48031126712002,0
28.018963303716195,95.09000199158513,0
25.631635636182253,94.86986296774442,0
24.90673230701328,93.72621314121817,0
25.904526308011615,94.8443370549029,0
28.020918275949498,93.68364223819347,0
28.16067078369298,95.18915941294277,0
25.555677004456857,93.3034630391994,0
24.17326603370191,92.82113255648838,0
28.594627160348185,95.74697899504685,0
23.280161177227427,92.99916204976914,0
26.452660261353206,94.39939725787201,0
28.835534794997045,94.23299273221389,0
28.960822184822263,95.63355722717863,0
27.293268019229576,88.73027305785672,0
27.368803910859555,95.3969144741115,0
25.129760590107317,94.53088749524689,0
26.861638692671942,90.32402734083529,0
25.090833295472244,92.68538764578234,0
25.957148184409498,93.01790476457136,0
26.31232053756245,91.9778887600369,0
26.28908431385164,94.53162184771367,0
27.571552138044982,94.62181399639252,0
28.46328949482318,95.71149743937141,0
24.737300763846825,94.60591251791263,0
28.24251462673156,96.19531044832397,0
27.535988000593264,95.04496802613897,0
27.820760595958635,94.54805466102505,0
27.592996681804298,92.7436063830264,0
26.598905775666235,90.07019675895509,0
24.297076016275504,94.0464777816524,0
27.98589671948347,94.09119013646253,0
24.063902854388594,93.1033883908027,0
26.092017948731897,94.01355828963437,0
27.598335121241654,94.8342173752801,0
29.26915041579966,94.61771063544722,0
26.359068255776997,91.60441452001052,0
28.59596793517147,95.6030677018675,0
26.863640040449155,95.2397339216463,0
25.825671708105887,94.86272464559293,0
28.643214552699057,95.29002008321844,0
27.82112642621752,88.83178186336745,0
24.048176648922706,91.42783983918964,0
25.50175781353311,90.4191436913684,0
28.537685808648504,94.12545403767967,0
28.389749714928296,96.63396904997869,0
28.298194672679948,96.96209333808993,0
24.75234403254052,94.42541404635976,0
25.747715589789852,90.48307796355463,0
28.52924616083567,94.42874831914148,0
26.610721175523825,94.06505278349698,0
23.130681801292436,91.76580942541713,0
27.22541561073335,92.48907785402433,0
23.112132797955024,92.43030641104978,0
26.758248973349133,91.02228516176713,0
25.518604287493943,94.48773581791993,0
27.833369999118645,93.62568907101681,0
26.579854796110368,91.05561905067691,0
27.53055737267397,94.93791622149006,0
25.102246164348482,93.14586296013368,0
23.190100529434748,91.56159356400298,0
27.20303587563188,94.11247748119534,0
25.371834538635305,91.87021546854459,0
24.59074868212131,93.11184042551442,0
26.41714042447693,93.11462169334003,0
27.12200826489622,92.1250345377984,0
24.071740570137642,93.84423137187335,0
28.902524717685097,96.0685939249357,0
26.5779582480166,91.87860877044221,0
25.282320423702277,93.47626699067064,0
25.361542067998062,91.59471409887254,0
23.411807829141175,92.42660915415861,0
28.114429551187957,94.62878584354277,0
27.517889083391395,88.08385111769897,0
23.09432823756402,91.53197405842123,0
28.086501179976423,95.7211230050927,0
26.455175339638064,91.16238437374759,0
28.175629663934167,95.54530715383892,0
25.83301910601632,92.12416889182482,0
25.735031549646394,93.94824436341256,0
27.842468219725987,95.93730093343888,0
26.661179812139583,90.45866185333114,0
25.232029917177186,93.92430173629809,0
25.354591003652736,93.94881519909961,0
25.969540144416307,90.31788217231842,0
27.810465491305294,95.4016345317829,0
27.737935553285926,94.2097356156225,0
26.662080116286358,94.01353581086028,0
25.395392425764562,93.61408695841855,0
25.659682195381087,91.40968789050883,0
28.775839629023302,95.61315467901646,0
23.28474667749376,93.34522601254014,0
27.521981462246067,96.72273891881812,0
22.11342268745533,92.8230343292701,0
27.41697299745113,96.84743634075305,0
23.953901181697137,92.5394215264428,0
26.09055594266939,90.77913327915175,0
27.54830428088514,92.67316140964087,0
25.79824541349266,91.77203005526842,0
24.05544247380711,91.70513369471055,0
27.562489217838284,95.68218418518272,0
26.628009980574664,93.7212644465073,0
25.171009381558036,93.34379886892579,0
24.754431653013583,93.96006459056616,0
22.19411423516433,92.8193877590332,0
26.356763322755633,90.77116791059092,0
28.1616052783802,94.07662658736555,0
24.415080208886526,92.38714931343502,0
27.924938074424,96.46103541802623,0
26.166894758081234,91.63712041482923,0
26.46914520715684,92.96890849498726,0
26.278076758125675,90.69185903245659,0
27.612258115639698,91.77581086661087,0
26.127832420980962,90.95636898565525,0
26.548308243850858,91.7098486950971,0
27.18151021975521,92.28567157994667,0
28.327069090996144,97.10411261156527,0
27.114845525124824,92.10800819564986,0
27.607310189808892,96.35814125485584,0
25.910625138647944,93.44478590949149,0
26.90323104000935,94.92427597439433,0
26.384261911820506,92.97250210058054,0
28.400721549089717,95.16135452406502,0
24.286808941845283,92.28040938626557,0
28.534211601112453,95.01600373681131,0
26.92132878751032,92.26742677989701,0
23.07359208765298,92.73321849883943,0
26.82150698528571,94.89356752656757,0
24.97066314942556,93.59674036509288,0
25.92547996698883,92.6526167393897,0
25.203012296394117,94.41563399028999,0
26.427839154265698,94.9112467533007,0
22.649300374322554,92.74308681259137,0
27.211721382461743,92.49414343199119,0
26.32883930932676,92.60271035412936,0
28.10320438571393,93.34497107231068,0
29.393797200800776,95.86518287066826,0
25.601343333840894,91.43687437713646,0
